OrderYear,OrderMonth,CategoryName,ProductName,Quantity,Sales
1998,1,Dairy Products,Mozzarella di Giovanni,40,1392.00 
1998,1,Condiments,Original Frankfurter grune Soe,20,260.00 
1998,1,Beverages,Chang,12,228.00 
1998,1,Seafood,Spegesild,35,420.00 
1998,1,Seafood,Jack's New England Clam Chowder,20,193.00 
1998,1,Beverages,Ipoh Coffee,20,920.00 
1998,1,Confections,Chocolade,8,102.00 
1998,1,Condiments,Sirop d'erable,30,855.00 
1998,1,Dairy Products,Geitost,16,40.00 
1998,1,Beverages,Cte de Blaye,30,7905.00 
1998,1,Confections,Tarte au sucre,20,986.00 
1998,1,Confections,Gumbar Gummibarchen,40,1249.20 
1998,1,Beverages,Cte de Blaye,30,7905.00 
1998,1,Seafood,Boston Crab Meat,60,1104.00 
1998,1,Confections,Tarte au sucre,25,1232.50 
1998,1,Dairy Products,Mascarpone Fabioli,20,640.00 
1998,1,Seafood,Jack's New England Clam Chowder,20,193.00 
1998,1,Beverages,Ipoh Coffee,7,322.00 
1998,1,Beverages,Rhonbrau Klosterbier,20,155.00 
1998,1,Grains/Cereals,Gnocchi di nonna Alice,30,1140.00 
1998,1,Beverages,Steeleye Stout,20,360.00 
1998,1,Produce,Manjimup Dried Apples,6,318.00 
1998,1,Confections,Tarte au sucre,3,147.90 
1998,1,Beverages,Outback Lager,6,90.00 
1998,1,Dairy Products,Queso Cabrales,20,420.00 
1998,1,Grains/Cereals,Ravioli Angelo,15,292.50 
1998,1,Dairy Products,Raclette Courdavault,40,2200.00 
1998,1,Condiments,Original Frankfurter grune Soe,15,195.00 
1998,1,Seafood,Jack's New England Clam Chowder,12,115.80 
1998,1,Beverages,Outback Lager,9,135.00 
1998,1,Confections,Gumbar Gummibarchen,12,374.76 
1998,1,Meat/Poultry,Perth Pasties,20,656.00 
1998,1,Dairy Products,Gorgonzola Telino,35,437.50 
1998,1,Grains/Cereals,Ravioli Angelo,15,292.50 
1998,1,Seafood,Ikura,15,465.00 
1998,1,Beverages,Chartreuse verte,21,378.00 
1998,1,Confections,Sir Rodney's Marmalade,5,405.00 
1998,1,Beverages,Cte de Blaye,2,527.00 
1998,1,Beverages,Chang,10,190.00 
1998,1,Condiments,Northwoods Cranberry Sauce,20,800.00 
1998,1,Seafood,Konbu,10,60.00 
1998,1,Dairy Products,Camembert Pierrot,21,714.00 
1998,1,Condiments,Grandma's Boysenberry Spread,6,150.00 
1998,1,Beverages,Chartreuse verte,28,504.00 
1998,1,Dairy Products,Camembert Pierrot,30,1020.00 
1998,1,Confections,Scottish Longbreads,24,300.00 
1998,1,Confections,Teatime Chocolate Biscuits,2,18.40 
1998,1,Beverages,Steeleye Stout,8,144.00 
1998,1,Beverages,Cte de Blaye,8,2108.00 
1998,1,Beverages,Ipoh Coffee,9,414.00 
1998,1,Seafood,Konbu,3,18.00 
1998,1,Confections,NuNuCa Nu-Nougat-Creme,10,140.00 
1998,1,Condiments,Gula Malacca,16,311.20 
1998,1,Grains/Cereals,Wimmers gute Semmelknodel,3,99.75 
1998,1,Produce,Uncle Bob's Organic Dried Pears,20,600.00 
1998,1,Dairy Products,Gorgonzola Telino,9,112.50 
1998,1,Meat/Poultry,Perth Pasties,9,295.20 
1998,1,Meat/Poultry,Thuringer Rostbratwurst,8,990.32 
1998,1,Seafood,Nord-Ost Matjeshering,20,517.80 
1998,1,Dairy Products,Raclette Courdavault,15,825.00 
1998,1,Condiments,Original Frankfurter grune Soe,2,26.00 
1998,1,Grains/Cereals,Gustaf's Knackebrod,52,1092.00 
1998,1,Beverages,Steeleye Stout,6,108.00 
1998,1,Grains/Cereals,Ravioli Angelo,24,468.00 
1998,1,Dairy Products,Camembert Pierrot,60,2040.00 
1998,1,Grains/Cereals,Wimmers gute Semmelknodel,30,997.50 
1998,1,Seafood,Konbu,6,36.00 
1998,1,Seafood,Boston Crab Meat,25,460.00 
1998,1,Confections,Zaanse koeken,40,380.00 
1998,1,Beverages,Lakkalikoori,21,378.00 
1998,1,Beverages,Chai,4,72.00 
1998,1,Seafood,Carnarvon Tigers,25,1562.50 
1998,1,Seafood,Inlagd Sill,50,950.00 
1998,1,Seafood,Escargots de Bourgogne,30,397.50 
1998,1,Dairy Products,Mozzarella di Giovanni,15,522.00 
1998,1,Confections,NuNuCa Nu-Nougat-Creme,6,84.00 
1998,1,Beverages,Chartreuse verte,10,180.00 
1998,1,Seafood,Ikura,16,496.00 
1998,1,Grains/Cereals,Gnocchi di nonna Alice,30,1140.00 
1998,1,Dairy Products,Raclette Courdavault,50,2750.00 
1998,1,Condiments,Original Frankfurter grune Soe,15,195.00 
1998,1,Dairy Products,Queso Cabrales,15,315.00 
1998,1,Beverages,Ipoh Coffee,5,230.00 
1998,1,Confections,Scottish Longbreads,20,250.00 
1998,1,Beverages,Outback Lager,12,180.00 
1998,1,Produce,Manjimup Dried Apples,4,212.00 
1998,1,Grains/Cereals,Gustaf's Knackebrod,35,735.00 
1998,1,Grains/Cereals,Tunnbrod,70,630.00 
1998,1,Beverages,Steeleye Stout,25,450.00 
1998,1,Grains/Cereals,Singaporean Hokkien Fried Mee,42,588.00 
1998,1,Seafood,Escargots de Bourgogne,60,795.00 
1998,1,Grains/Cereals,Wimmers gute Semmelknodel,48,1596.00 
1998,1,Condiments,Chef Anton's Cajun Seasoning,21,462.00 
1998,1,Beverages,Outback Lager,30,450.00 
1998,1,Produce,Longlife Tofu,20,200.00 
1998,1,Beverages,Chai,80,1440.00 
1998,1,Confections,Teatime Chocolate Biscuits,12,110.40 
1998,1,Seafood,Gravad lax,60,1560.00 
1998,1,Seafood,Rogede sild,36,342.00 
1998,1,Dairy Products,Camembert Pierrot,45,1530.00 
1998,1,Dairy Products,Flotemysost,55,1182.50 
1998,1,Condiments,Chef Anton's Gumbo Mix,30,640.50 
1998,1,Meat/Poultry,Mishi Kobe Niku,3,291.00 
1998,1,Condiments,Aniseed Syrup,49,490.00 
1998,1,Confections,Gumbar Gummibarchen,18,562.14 
1998,1,Confections,NuNuCa Nu-Nougat-Creme,20,280.00 
1998,1,Dairy Products,Geitost,4,10.00 
1998,1,Beverages,Outback Lager,30,450.00 
1998,1,Beverages,Chang,5,95.00 
1998,1,Confections,NuNuCa Nu-Nougat-Creme,10,140.00 
1998,1,Grains/Cereals,Ravioli Angelo,10,195.00 
1998,1,Dairy Products,Raclette Courdavault,42,2310.00 
1998,1,Beverages,Chang,15,285.00 
1998,1,Meat/Poultry,Alice Mutton,6,234.00 
1998,1,Confections,Tarte au sucre,50,2465.00 
1998,1,Seafood,Carnarvon Tigers,10,625.00 
1998,1,Seafood,Ikura,100,3100.00 
1998,1,Seafood,Konbu,65,390.00 
1998,1,Confections,Pavlova,50,872.50 
1998,1,Dairy Products,Gorgonzola Telino,14,175.00 
1998,1,Grains/Cereals,Gnocchi di nonna Alice,24,912.00 
1998,1,Condiments,Louisiana Fiery Hot Pepper Sauce,15,315.75 
1998,1,Beverages,Chang,20,380.00 
1998,1,Grains/Cereals,Singaporean Hokkien Fried Mee,20,280.00 
1998,1,Condiments,Aniseed Syrup,30,300.00 
1998,1,Confections,Gumbar Gummibarchen,35,1093.05 
1998,1,Meat/Poultry,Thuringer Rostbratwurst,10,1237.90 
1998,1,Produce,Uncle Bob's Organic Dried Pears,5,150.00 
1998,1,Confections,Schoggi Schokolade,10,439.00 
1998,1,Beverages,Outback Lager,4,60.00 
1998,1,Beverages,Guarana Fantastica,40,180.00 
1998,1,Meat/Poultry,Tourtière,35,260.75 
1998,1,Grains/Cereals,Wimmers gute Semmelknodel,30,997.50 
1998,1,Produce,Manjimup Dried Apples,3,159.00 
1998,1,Beverages,Lakkalikoori,20,360.00 
1998,1,Meat/Poultry,Alice Mutton,42,1638.00 
1998,1,Seafood,Carnarvon Tigers,20,1250.00 
1998,1,Confections,Sir Rodney's Scones,40,400.00 
1998,1,Dairy Products,Geitost,35,87.50 
1998,1,Confections,Tarte au sucre,3,147.90 
1998,1,Dairy Products,Queso Cabrales,25,525.00 
1998,1,Grains/Cereals,Filo Mix,8,56.00 
1998,2,Beverages,Chai,20,360.00 
1998,2,Seafood,Escargots de Bourgogne,12,159.00 
1998,2,Beverages,Steeleye Stout,4,72.00 
1998,2,Beverages,Laughing Lumberjack Lager,15,210.00 
1998,2,Beverages,Cte de Blaye,60,15810.00 
1998,2,Beverages,Chartreuse verte,80,1440.00 
1998,2,Beverages,Chang,21,399.00 
1998,2,Beverages,Guarana Fantastica,6,27.00 
1998,2,Seafood,Nord-Ost Matjeshering,40,1035.60 
1998,2,Meat/Poultry,Perth Pasties,3,98.40 
1998,2,Confections,Gumbar Gummibarchen,20,624.60 
1998,2,Beverages,Steeleye Stout,30,540.00 
1998,2,Confections,Maxilaku,42,840.00 
1998,2,Beverages,Chai,40,720.00 
1998,2,Dairy Products,Queso Cabrales,10,210.00 
1998,2,Grains/Cereals,Tunnbrod,50,450.00 
1998,2,Confections,Scottish Longbreads,20,250.00 
1998,2,Beverages,Steeleye Stout,3,54.00 
1998,2,Produce,Manjimup Dried Apples,2,106.00 
1998,2,Condiments,Grandma's Boysenberry Spread,50,1250.00 
1998,2,Confections,Pavlova,12,209.40 
1998,2,Meat/Poultry,Alice Mutton,16,624.00 
1998,2,Meat/Poultry,Pate chinois,10,240.00 
1998,2,Confections,Tarte au sucre,20,986.00 
1998,2,Grains/Cereals,Wimmers gute Semmelknodel,15,498.75 
1998,2,Condiments,Louisiana Fiery Hot Pepper Sauce,21,442.05 
1998,2,Confections,Sir Rodney's Scones,20,200.00 
1998,2,Produce,Rossle Sauerkraut,3,136.80 
1998,2,Seafood,Ikura,10,310.00 
1998,2,Confections,Teatime Chocolate Biscuits,25,230.00 
1998,2,Confections,Zaanse koeken,21,199.50 
1998,2,Confections,Maxilaku,15,300.00 
1998,2,Seafood,Spegesild,21,252.00 
1998,2,Grains/Cereals,Wimmers gute Semmelknodel,20,665.00 
1998,2,Confections,Pavlova,30,523.50 
1998,2,Seafood,Carnarvon Tigers,25,1562.50 
1998,2,Confections,Sir Rodney's Marmalade,20,1620.00 
1998,2,Seafood,Boston Crab Meat,12,220.80 
1998,2,Condiments,Louisiana Fiery Hot Pepper Sauce,10,210.50 
1998,2,Beverages,Lakkalikoori,10,180.00 
1998,2,Grains/Cereals,Tunnbrod,30,270.00 
1998,2,Condiments,Sirop d'erable,30,855.00 
1998,2,Beverages,Outback Lager,50,750.00 
1998,2,Seafood,Rod Kaviar,10,150.00 
1998,2,Grains/Cereals,Singaporean Hokkien Fried Mee,25,350.00 
1998,2,Confections,Maxilaku,20,400.00 
1998,2,Meat/Poultry,Tourtière,32,238.40 
1998,2,Beverages,Guarana Fantastica,8,36.00 
1998,2,Confections,Sir Rodney's Scones,40,400.00 
1998,2,Grains/Cereals,Gnocchi di nonna Alice,21,798.00 
1998,2,Condiments,Louisiana Fiery Hot Pepper Sauce,12,252.60 
1998,2,Beverages,Chang,20,380.00 
1998,2,Beverages,Guarana Fantastica,12,54.00 
1998,2,Beverages,Outback Lager,30,450.00 
1998,2,Condiments,Original Frankfurter grune Soe,25,325.00 
1998,2,Seafood,Ikura,70,2170.00 
1998,2,Dairy Products,Gorgonzola Telino,35,437.50 
1998,2,Condiments,Original Frankfurter grune Soe,40,520.00 
1998,2,Confections,NuNuCa Nu-Nougat-Creme,5,70.00 
1998,2,Beverages,Chang,20,380.00 
1998,2,Confections,Scottish Longbreads,18,225.00 
1998,2,Dairy Products,Queso Cabrales,40,840.00 
1998,2,Beverages,Cte de Blaye,40,10540.00 
1998,2,Meat/Poultry,Alice Mutton,15,585.00 
1998,2,Beverages,Sasquatch Ale,10,140.00 
1998,2,Seafood,Jack's New England Clam Chowder,14,135.10 
1998,2,Seafood,Nord-Ost Matjeshering,15,388.35 
1998,2,Dairy Products,Raclette Courdavault,40,2200.00 
1998,2,Condiments,Northwoods Cranberry Sauce,30,1200.00 
1998,2,Beverages,Guarana Fantastica,10,45.00 
1998,2,Meat/Poultry,Thuringer Rostbratwurst,24,2970.96 
1998,2,Seafood,Nord-Ost Matjeshering,35,906.15 
1998,2,Seafood,Inlagd Sill,20,380.00 
1998,2,Seafood,Konbu,28,168.00 
1998,2,Dairy Products,Gudbrandsdalsost,50,1800.00 
1998,2,Beverages,Rhonbrau Klosterbier,120,930.00 
1998,2,Beverages,Guarana Fantastica,110,495.00 
1998,2,Beverages,Chartreuse verte,45,810.00 
1998,2,Seafood,Boston Crab Meat,91,1674.40 
1998,2,Dairy Products,Camembert Pierrot,100,3400.00 
1998,2,Seafood,Rogede sild,15,142.50 
1998,2,Grains/Cereals,Gnocchi di nonna Alice,16,608.00 
1998,2,Meat/Poultry,Thuringer Rostbratwurst,80,9903.20 
1998,2,Seafood,Nord-Ost Matjeshering,36,932.04 
1998,2,Seafood,Konbu,5,30.00 
1998,2,Beverages,Chartreuse verte,8,144.00 
1998,2,Beverages,Outback Lager,3,45.00 
1998,2,Seafood,Jack's New England Clam Chowder,30,289.50 
1998,2,Dairy Products,Flotemysost,30,645.00 
1998,2,Meat/Poultry,Pate chinois,30,720.00 
1998,2,Confections,Tarte au sucre,6,295.80 
1998,2,Seafood,Konbu,40,240.00 
1998,2,Condiments,Louisiana Fiery Hot Pepper Sauce,21,442.05 
1998,2,Confections,Scottish Longbreads,20,250.00 
1998,2,Seafood,Escargots de Bourgogne,15,198.75 
1998,2,Confections,Tarte au sucre,35,1725.50 
1998,2,Beverages,Chai,20,360.00 
1998,2,Condiments,Sirop d'erable,15,427.50 
1998,2,Beverages,Rhonbrau Klosterbier,14,108.50 
1998,2,Produce,Uncle Bob's Organic Dried Pears,20,600.00 
1998,2,Grains/Cereals,Filo Mix,14,98.00 
1998,2,Produce,Uncle Bob's Organic Dried Pears,12,360.00 
1998,2,Confections,Pavlova,15,261.75 
1998,2,Seafood,Jack's New England Clam Chowder,5,48.25 
1998,2,Confections,Teatime Chocolate Biscuits,12,110.40 
1998,2,Confections,Maxilaku,10,200.00 
1998,2,Condiments,Sirop d'erable,5,142.50 
1998,2,Beverages,Chai,10,180.00 
1998,2,Meat/Poultry,Alice Mutton,12,468.00 
1998,2,Beverages,Laughing Lumberjack Lager,15,210.00 
1998,2,Dairy Products,Queso Cabrales,40,840.00 
1998,2,Meat/Poultry,Thuringer Rostbratwurst,60,7427.40 
1998,2,Condiments,Chef Anton's Cajun Seasoning,30,660.00 
1998,2,Dairy Products,Geitost,40,100.00 
1998,2,Seafood,Escargots de Bourgogne,15,198.75 
1998,2,Dairy Products,Flotemysost,25,537.50 
1998,2,Meat/Poultry,Alice Mutton,10,390.00 
1998,2,Dairy Products,Geitost,30,75.00 
1998,2,Meat/Poultry,Tourtière,10,74.50 
1998,2,Confections,Pavlova,6,104.70 
1998,2,Dairy Products,Mascarpone Fabioli,6,192.00 
1998,2,Grains/Cereals,Ravioli Angelo,20,390.00 
1998,3,Seafood,Nord-Ost Matjeshering,1,25.89 
1998,3,Dairy Products,Camembert Pierrot,10,340.00 
1998,3,Beverages,Chai,60,1080.00 
1998,3,Dairy Products,Camembert Pierrot,25,850.00 
1998,3,Confections,Pavlova,24,418.80 
1998,3,Confections,NuNuCa Nu-Nougat-Creme,24,336.00 
1998,3,Seafood,Boston Crab Meat,20,368.00 
1998,3,Confections,Valkoinen suklaa,24,390.00 
1998,3,Beverages,Steeleye Stout,10,180.00 
1998,3,Condiments,Vegie-spread,40,1756.00 
1998,3,Meat/Poultry,Alice Mutton,15,585.00 
1998,3,Beverages,Guarana Fantastica,35,157.50 
1998,3,Grains/Cereals,Singaporean Hokkien Fried Mee,10,140.00 
1998,3,Beverages,Ipoh Coffee,10,460.00 
1998,3,Beverages,Laughing Lumberjack Lager,24,336.00 
1998,3,Seafood,Ikura,20,620.00 
1998,3,Produce,Rossle Sauerkraut,30,1368.00 
1998,3,Beverages,Rhonbrau Klosterbier,6,46.50 
1998,3,Seafood,Inlagd Sill,25,475.00 
1998,3,Grains/Cereals,Filo Mix,12,84.00 
1998,3,Dairy Products,Queso Cabrales,2,42.00 
1998,3,Seafood,Konbu,10,60.00 
1998,3,Confections,Teatime Chocolate Biscuits,7,64.40 
1998,3,Dairy Products,Mozzarella di Giovanni,10,348.00 
1998,3,Confections,Sir Rodney's Marmalade,5,405.00 
1998,3,Grains/Cereals,Filo Mix,5,35.00 
1998,3,Beverages,Lakkalikoori,20,360.00 
1998,3,Confections,Zaanse koeken,5,47.50 
1998,3,Beverages,Lakkalikoori,5,90.00 
1998,3,Confections,Sir Rodney's Scones,60,600.00 
1998,3,Beverages,Rhonbrau Klosterbier,49,379.75 
1998,3,Condiments,Original Frankfurter grune Soe,15,195.00 
1998,3,Confections,Sir Rodney's Scones,36,360.00 
1998,3,Confections,Schoggi Schokolade,25,1097.50 
1998,3,Meat/Poultry,Pate chinois,25,600.00 
1998,3,Seafood,Escargots de Bourgogne,30,397.50 
1998,3,Seafood,Konbu,42,252.00 
1998,3,Grains/Cereals,Ravioli Angelo,30,585.00 
1998,3,Confections,Pavlova,30,523.50 
1998,3,Confections,Tarte au sucre,14,690.20 
1998,3,Dairy Products,Mozzarella di Giovanni,16,556.80 
1998,3,Beverages,Rhonbrau Klosterbier,20,155.00 
1998,3,Meat/Poultry,Perth Pasties,2,65.60 
1998,3,Condiments,Sirop d'erable,30,855.00 
1998,3,Condiments,Grandma's Boysenberry Spread,20,500.00 
1998,3,Beverages,Chai,21,378.00 
1998,3,Seafood,Carnarvon Tigers,4,250.00 
1998,3,Grains/Cereals,Tunnbrod,8,72.00 
1998,3,Seafood,Inlagd Sill,30,570.00 
1998,3,Produce,Rossle Sauerkraut,8,364.80 
1998,3,Beverages,Sasquatch Ale,20,280.00 
1998,3,Seafood,Konbu,20,120.00 
1998,3,Beverages,Ipoh Coffee,24,1104.00 
1998,3,Dairy Products,Camembert Pierrot,49,1666.00 
1998,3,Dairy Products,Flotemysost,35,752.50 
1998,3,Beverages,Chang,10,190.00 
1998,3,Beverages,Laughing Lumberjack Lager,40,560.00 
1998,3,Produce,Uncle Bob's Organic Dried Pears,8,240.00 
1998,3,Seafood,Konbu,20,120.00 
1998,3,Dairy Products,Gorgonzola Telino,44,550.00 
1998,3,Confections,Tarte au sucre,30,1479.00 
1998,3,Confections,Scottish Longbreads,80,1000.00 
1998,3,Dairy Products,Mozzarella di Giovanni,50,1740.00 
1998,3,Confections,Maxilaku,28,560.00 
1998,3,Seafood,Konbu,15,90.00 
1998,3,Grains/Cereals,Gustaf's Knackebrod,21,441.00 
1998,3,Seafood,Spegesild,15,180.00 
1998,3,Dairy Products,Queso Cabrales,5,105.00 
1998,3,Condiments,Gula Malacca,18,350.10 
1998,3,Grains/Cereals,Gnocchi di nonna Alice,18,684.00 
1998,3,Seafood,Konbu,20,120.00 
1998,3,Dairy Products,Gorgonzola Telino,10,125.00 
1998,3,Seafood,Ikura,25,775.00 
1998,3,Beverages,Guarana Fantastica,25,112.50 
1998,3,Condiments,Original Frankfurter grune Soe,40,520.00 
1998,3,Dairy Products,Raclette Courdavault,4,220.00 
1998,3,Confections,Valkoinen suklaa,9,146.25 
1998,3,Produce,Manjimup Dried Apples,40,2120.00 
1998,3,Meat/Poultry,Pate chinois,4,96.00 
1998,3,Condiments,Grandma's Boysenberry Spread,12,300.00 
1998,3,Seafood,Ikura,30,930.00 
1998,3,Meat/Poultry,Alice Mutton,6,234.00 
1998,3,Confections,Tarte au sucre,60,2958.00 
1998,3,Condiments,Chef Anton's Cajun Seasoning,5,110.00 
1998,3,Dairy Products,Geitost,15,37.50 
1998,3,Seafood,Jack's New England Clam Chowder,6,57.90 
1998,3,Beverages,Rhonbrau Klosterbier,50,387.50 
1998,3,Condiments,Grandma's Boysenberry Spread,16,400.00 
1998,3,Produce,Rossle Sauerkraut,2,91.20 
1998,3,Confections,Sir Rodney's Marmalade,50,4050.00 
1998,3,Dairy Products,Gorgonzola Telino,50,625.00 
1998,3,Confections,Pavlova,28,488.60 
1998,3,Dairy Products,Gorgonzola Telino,25,312.50 
1998,3,Seafood,Rogede sild,30,285.00 
1998,3,Dairy Products,Camembert Pierrot,24,816.00 
1998,3,Beverages,Rhonbrau Klosterbier,12,93.00 
1998,3,Confections,Sir Rodney's Scones,12,120.00 
1998,3,Confections,Zaanse koeken,14,133.00 
1998,3,Produce,Manjimup Dried Apples,8,424.00 
1998,3,Seafood,Nord-Ost Matjeshering,30,776.70 
1998,3,Beverages,Steeleye Stout,40,720.00 
1998,3,Grains/Cereals,Wimmers gute Semmelknodel,8,266.00 
1998,3,Condiments,Chef Anton's Gumbo Mix,20,427.00 
1998,3,Produce,Uncle Bob's Organic Dried Pears,6,180.00 
1998,3,Dairy Products,Mozzarella di Giovanni,5,174.00 
1998,3,Beverages,Rhonbrau Klosterbier,20,155.00 
1998,3,Beverages,Guarana Fantastica,10,45.00 
1998,3,Seafood,Jack's New England Clam Chowder,24,231.60 
1998,3,Grains/Cereals,Filo Mix,6,42.00 
1998,3,Beverages,Lakkalikoori,60,1080.00 
1998,3,Produce,Uncle Bob's Organic Dried Pears,45,1350.00 
1998,3,Seafood,Konbu,77,462.00 
1998,3,Meat/Poultry,Perth Pasties,20,656.00 
1998,3,Dairy Products,Gudbrandsdalsost,9,324.00 
1998,3,Beverages,Lakkalikoori,44,792.00 
1998,3,Dairy Products,Camembert Pierrot,2,68.00 
1998,3,Seafood,Carnarvon Tigers,6,375.00 
1998,3,Beverages,Cte de Blaye,5,1317.50 
1998,3,Dairy Products,Gudbrandsdalsost,10,360.00 
1998,3,Produce,Manjimup Dried Apples,16,848.00 
1998,3,Seafood,Gravad lax,8,208.00 
1998,3,Grains/Cereals,Gnocchi di nonna Alice,12,456.00 
1998,3,Confections,Tarte au sucre,12,591.60 
1998,3,Confections,Teatime Chocolate Biscuits,12,110.40 
1998,3,Confections,Maxilaku,40,800.00 
1998,3,Dairy Products,Queso Manchego La Pastora,30,1140.00 
1998,3,Beverages,Guarana Fantastica,30,135.00 
1998,3,Grains/Cereals,Wimmers gute Semmelknodel,4,133.00 
1998,3,Seafood,Spegesild,9,108.00 
1998,3,Grains/Cereals,Filo Mix,40,280.00 
1998,3,Meat/Poultry,Thuringer Rostbratwurst,14,1733.06 
1998,3,Meat/Poultry,Alice Mutton,6,234.00 
1998,3,Dairy Products,Geitost,7,17.50 
1998,3,Confections,Gumbar Gummibarchen,5,156.15 
1998,3,Seafood,Jack's New England Clam Chowder,6,57.90 
1998,3,Beverages,Rhonbrau Klosterbier,10,77.50 
1998,3,Condiments,Vegie-spread,10,439.00 
1998,3,Condiments,Northwoods Cranberry Sauce,16,640.00 
1998,3,Beverages,Rhonbrau Klosterbier,10,77.50 
1998,3,Produce,Rossle Sauerkraut,20,912.00 
1998,3,Beverages,Chartreuse verte,30,540.00 
1998,3,Confections,Zaanse koeken,30,285.00 
1998,3,Produce,Manjimup Dried Apples,10,530.00 
1998,3,Condiments,Vegie-spread,20,878.00 
1998,3,Condiments,Northwoods Cranberry Sauce,20,800.00 
1998,3,Confections,Sir Rodney's Scones,40,400.00 
1998,3,Seafood,Boston Crab Meat,10,184.00 
1998,3,Condiments,Gula Malacca,6,116.70 
1998,3,Produce,Uncle Bob's Organic Dried Pears,18,540.00 
1998,3,Dairy Products,Queso Manchego La Pastora,20,760.00 
1998,3,Beverages,Guarana Fantastica,80,360.00 
1998,3,Confections,Schoggi Schokolade,30,1317.00 
1998,3,Dairy Products,Gorgonzola Telino,24,300.00 
1998,3,Condiments,Vegie-spread,35,1536.50 
1998,3,Beverages,Rhonbrau Klosterbier,40,310.00 
1998,3,Beverages,Cte de Blaye,60,15810.00 
1998,3,Produce,Uncle Bob's Organic Dried Pears,20,600.00 
1998,3,Beverages,Ipoh Coffee,9,414.00 
1998,3,Seafood,Konbu,84,504.00 
1998,3,Grains/Cereals,Ravioli Angelo,15,292.50 
1998,3,Confections,Pavlova,55,959.75 
1998,3,Beverages,Guarana Fantastica,20,90.00 
1998,3,Seafood,Inlagd Sill,40,760.00 
1998,3,Confections,Pavlova,36,628.20 
1998,3,Seafood,Carnarvon Tigers,8,500.00 
1998,3,Dairy Products,Mascarpone Fabioli,35,1120.00 
1998,3,Dairy Products,Queso Cabrales,30,630.00 
1998,3,Confections,Sir Rodney's Marmalade,15,1215.00 
1998,3,Beverages,Lakkalikoori,10,180.00 
1998,3,Condiments,Original Frankfurter grune Soe,15,195.00 
1998,3,Produce,Uncle Bob's Organic Dried Pears,60,1800.00 
1998,3,Beverages,Ipoh Coffee,6,276.00 
1998,3,Dairy Products,Mozzarella di Giovanni,20,696.00 
1998,3,Produce,Uncle Bob's Organic Dried Pears,60,1800.00 
1998,3,Confections,Tarte au sucre,40,1972.00 
1998,3,Condiments,Grandma's Boysenberry Spread,40,1000.00 
1998,3,Dairy Products,Queso Cabrales,15,315.00 
1998,3,Seafood,Jack's New England Clam Chowder,4,38.60 
1998,4,Confections,Sir Rodney's Scones,65,650.00 
1998,4,Beverages,Sasquatch Ale,60,840.00 
1998,4,Meat/Poultry,Pate chinois,65,1560.00 
1998,4,Condiments,Sirop d'erable,66,1881.00 
1998,4,Beverages,Chang,50,950.00 
1998,4,Beverages,Outback Lager,20,300.00 
1998,4,Beverages,Lakkalikoori,90,1620.00 
1998,4,Dairy Products,Mozzarella di Giovanni,2,69.60 
1998,4,Meat/Poultry,Thuringer Rostbratwurst,50,6189.50 
1998,4,Seafood,Jack's New England Clam Chowder,35,337.75 
1998,4,Dairy Products,Raclette Courdavault,18,990.00 
1998,4,Produce,Manjimup Dried Apples,20,1060.00 
1998,4,Dairy Products,Camembert Pierrot,4,136.00 
1998,4,Grains/Cereals,Singaporean Hokkien Fried Mee,40,560.00 
1998,4,Dairy Products,Mascarpone Fabioli,50,1600.00 
1998,4,Seafood,Spegesild,20,240.00 
1998,4,Grains/Cereals,Filo Mix,20,140.00 
1998,4,Beverages,Guarana Fantastica,12,54.00 
1998,4,Condiments,Sirop d'erable,7,199.50 
1998,4,Produce,Longlife Tofu,20,200.00 
1998,4,Beverages,Rhonbrau Klosterbier,30,232.50 
1998,4,Seafood,Jack's New England Clam Chowder,20,193.00 
1998,4,Produce,Manjimup Dried Apples,15,795.00 
1998,4,Condiments,Original Frankfurter grune Soe,21,273.00 
1998,4,Condiments,Chef Anton's Cajun Seasoning,25,550.00 
1998,4,Beverages,Guarana Fantastica,30,135.00 
1998,4,Condiments,Original Frankfurter grune Soe,30,390.00 
1998,4,Produce,Uncle Bob's Organic Dried Pears,60,1800.00 
1998,4,Grains/Cereals,Gustaf's Knackebrod,25,525.00 
1998,4,Seafood,Spegesild,25,300.00 
1998,4,Meat/Poultry,Pate chinois,6,144.00 
1998,4,Seafood,Konbu,56,336.00 
1998,4,Beverages,Steeleye Stout,15,270.00 
1998,4,Grains/Cereals,Singaporean Hokkien Fried Mee,24,336.00 
1998,4,Meat/Poultry,Pate chinois,40,960.00 
1998,4,Beverages,Chai,4,72.00 
1998,4,Seafood,Boston Crab Meat,10,184.00 
1998,4,Grains/Cereals,Filo Mix,10,70.00 
1998,4,Confections,Gumbar Gummibarchen,6,187.38 
1998,4,Beverages,Lakkalikoori,6,108.00 
1998,4,Beverages,Chai,2,36.00 
1998,4,Dairy Products,Raclette Courdavault,10,550.00 
1998,4,Beverages,Chai,8,144.00 
1998,4,Meat/Poultry,Thuringer Rostbratwurst,2,247.58 
1998,4,Condiments,Northwoods Cranberry Sauce,30,1200.00 
1998,4,Meat/Poultry,Thuringer Rostbratwurst,10,1237.90 
1998,4,Grains/Cereals,Singaporean Hokkien Fried Mee,14,196.00 
1998,4,Produce,Rossle Sauerkraut,70,3192.00 
1998,4,Beverages,Sasquatch Ale,90,1260.00 
1998,4,Dairy Products,Flotemysost,21,451.50 
